Air Temp (°C),Process Temp (°C),Rotational Speed (RPM),Torque (Nm),Tool Wear (Seconds),Failure Types
27.469181471215776,74.40501378854015,1672.7604782609214,69.64504855344664,5964.177057937358,No Failure
29.65058829051845,64.56040898021261,1953.165217517309,60.37095557271997,1347.8743307428854,No Failure
22.86968454003704,68.61776126686568,2234.035970389252,60.60051861666683,4201.382995254653,No Failure
22.591939366150108,62.993241123651615,2043.8655487770588,69.15200281797915,7301.383438890182,No Failure
25.33403762121396,63.11509571117646,1281.626670336012,61.29721876460725,10988.049774248291,No Failure
28.402575040043352,61.1324469776357,2309.265433321421,50.66924366433822,9694.779865120849,No Failure
28.695934059290288,65.03995991682257,1206.7829248510243,63.18875529410133,8437.19593285066,No Failure
24.361805784490866,79.939830655515,2299.9736333204464,55.5105999631417,68.88522746509906,No Failure
23.733340314284824,74.20048130356,1718.669224502709,65.44872591927063,9584.964227492928,No Failure
27.808696558494184,75.67031265963574,1947.3692136490304,58.866301298904204,1378.904806677545,No Failure
29.38274560119955,64.94980902561423,2072.009343035379,51.49274191093571,401.6994958306501,No Failure
27.72216372372801,66.2626805956201,1282.4329461583502,57.04231375906655,10315.70361710508,No Failure
26.607662766141637,66.66918722230604,1083.7715090717222,51.19756205199443,6806.205004464426,No Failure
20.56777938546316,60.18626413103301,2316.55597964456,66.09845779868614,2443.277152525598,No Failure
23.438338956530632,73.90430016988098,1294.2294283390816,52.81795752782862,6736.437213384209,No Failure
28.60923728300242,74.482336159912,1857.640181730432,68.38753671252265,9041.688148757,No Failure
22.47926983155457,70.10850935628147,2112.1826857536557,56.866659602477824,5448.907615932219,No Failure
20.951391719267267,64.37491449636042,1830.0189640086476,54.49959651307212,5337.119312853834,No Failure
28.47317781641974,63.134710721108426,2433.198348181156,55.736074493300094,729.092276773855,No Failure
20.60995158745646,62.53871303185993,1075.3792840714937,55.41667531404575,10970.792324295966,No Failure
25.505033925488704,67.38515940794021,2379.0657619429803,52.59582816582814,6857.783338011579,No Failure
25.56789766674864,75.70573928561863,1025.998203901622,54.36547587526594,5737.450976208735,No Failure
26.818345196518187,68.20130140147656,1562.5130610442552,68.74541685600789,2702.771484203582,No Failure
27.65569337305236,72.5938851350889,2020.446523223745,50.5916936658107,8627.876103032537,No Failure
21.41940980874871,68.21264809907785,2250.8781953188804,61.27419285396855,96.35400600196454,No Failure
29.202284397498826,64.10129062356701,1309.452733214686,69.84431081691984,2179.662082502688,No Failure
22.35825525478332,63.09840211463121,1786.641557581919,66.75166590429814,4097.724848445507,No Failure
29.198769621319936,79.53812147055476,2456.049722833409,52.18204117992763,477.17786455737655,No Failure
22.229301360893047,60.39060843087543,1267.8669834602017,64.2309606792446,445.6846417254221,No Failure
23.45258079845561,66.6860365334837,1554.6874941272858,54.00449961896073,5264.931737083477,No Failure
26.61522525480616,70.79744480203905,2438.831032155752,56.23208264467874,11429.372761801167,No Failure
25.912920550929524,75.46605780233702,1365.1749894889222,50.60704924943845,11576.0818341657,No Failure
25.705539879270404,79.69145451863014,1378.5729702754616,54.714022791111184,8582.21593325477,No Failure
25.83113670866961,72.27537314705296,1625.9993264717227,54.75429805161127,9996.49689952441,No Failure
20.71679887000562,70.12798752684343,2012.29669293758,51.2222337445352,8217.456077893909,No Failure
28.378359606626184,79.61649246558478,2470.6875860396976,60.9399845641909,3255.767431421487,No Failure
27.740614071392464,70.68211177755536,1422.3239051545045,55.13219651644376,6325.507203475804,No Failure
27.65444322264128,78.13519880213516,1714.166928979275,63.02551444214024,11123.266397471069,No Failure
25.454338404007128,60.17481093851927,1016.339594054635,57.91661124324074,98.8038418958226,No Failure
24.61385596388616,65.50659570838847,2463.4516801894965,52.88430666703631,2453.3341554526883,No Failure
25.00665872314801,65.05531282771783,1370.6790187649783,66.9770842724048,1352.8651097148293,No Failure
22.88695097306706,72.86176802834919,1937.249382462178,61.21759422014952,10245.24213362882,No Failure
23.69058370833069,77.2652198401108,1250.4599062561854,55.1714261991289,10410.724500004735,No Failure
20.92896239651076,72.60320794823787,2014.5298941054157,68.83880284132961,104.74453166052687,No Failure
24.76654607302792,73.22572719946203,1334.614684828609,59.70883079242828,10513.286860990433,No Failure
27.06844568349881,78.06742381982762,2240.143599247512,59.12375961810898,3968.197026627337,No Failure
26.17912226305737,74.06742291884254,1614.2605467080498,50.24001929813237,8378.902589709318,No Failure
25.262678387405657,72.6914624957431,1561.9404671635475,61.54767656213996,9580.179265375524,No Failure
24.84073225335934,61.48305817542799,2473.500387505001,58.1816442548516,74.50335334858727,No Failure
23.69332737399505,73.69987887365001,1714.8380813035933,61.273697207114765,7050.67406194316,No Failure
29.16766744625854,77.54797291392293,2006.2822580877528,67.15421789926262,5417.725035646628,No Failure
24.13750074607477,64.22342737032318,1588.8755004797392,51.39762033888087,10281.206697503472,No Failure
22.091512846429502,71.38117460229124,2204.142394716451,60.94576053759348,5970.380275389348,No Failure
27.749635033820624,74.46968862519414,2404.7001468833523,53.02762489790867,4818.395944684656,No Failure
25.86001735855068,61.248791746986335,1100.4507057614103,66.54478583901482,6752.73184444692,No Failure
23.364319199104685,63.49801502877556,1875.8089561346676,54.9780450424085,6723.358093185732,No Failure
28.317367660204543,60.64934308584819,1861.3359812678125,66.83815918237592,2709.952323622277,No Failure
29.20888633794196,64.10764326076244,1807.1173561079663,67.44662470500636,2109.977009139579,No Failure
29.96478096731177,70.9765460293138,1944.533605859338,65.3657647004725,5303.522320598887,No Failure
20.123570892750017,66.16573521901506,2213.151579957951,68.16440793605247,11900.494603963269,No Failure
23.76322959463621,62.88434613280348,1038.8804840308171,54.49285885066847,5332.352090708482,No Failure
28.13298922117086,73.02050335107825,2211.0468916512045,64.94316738035911,11248.543480157135,No Failure
20.83945568613417,68.4127732609688,2267.855131586089,53.59547242610686,9032.547646351386,No Failure
22.601311938419883,63.858760498364944,1909.7811240015344,52.57645043501547,750.3828816739606,No Failure
23.14074491694205,78.11776431942258,1022.488587773052,58.54276986172103,863.0430356207479,No Failure
29.29843458219794,76.77364747154516,2352.91150587264,58.59123599428752,4711.327126435902,No Failure
26.36340507935116,68.69797608999845,1809.2227899674383,62.67370188312218,1251.264779157074,No Failure
28.977418561007127,71.6953744867975,1038.642269369058,57.23992589229813,7849.265393573849,No Failure
26.54968154247945,61.33117014824209,2205.798008821109,52.096359750883146,11444.145723229569,No Failure
25.04089268082988,64.52859756084621,2436.509451032748,59.67316697789472,5684.535246263617,No Failure
22.239885452401506,79.00381798314604,2387.5114319292907,52.24383361668296,9046.066417052043,No Failure
25.83852073312915,74.88852929926385,1136.1739765705463,62.253074374603855,10060.046877297922,No Failure
27.177788124911597,61.28061837158354,2292.963040695815,66.27615656885746,6427.551984820357,No Failure
25.318234315465983,69.53761274011555,2257.5079199152037,50.90135520357283,6687.351666226605,No Failure
26.960747457828383,74.27794254628606,1599.54009143147,63.673767543515375,11003.21177633357,No Failure
28.530169507917638,65.37938828505438,1334.066225462568,60.256408994112185,2507.755647247777,No Failure
25.971648362420154,72.31503496216897,2123.97077889579,62.84813438869765,2589.725701239838,No Failure
22.50149306014597,66.56825057689372,2330.896023737093,68.11426921140185,8961.635518228732,No Failure
20.62823811070111,77.63942011751709,2089.330410202578,50.27893955027129,11869.761045843996,No Failure
28.59150973892435,78.03054906743634,1408.763741525885,51.6794680307925,3357.0750269962846,No Failure
22.339539773483715,63.796994786567815,1137.2458683604068,51.6112743752095,4893.259800459646,No Failure
21.66738374755481,74.83128807985928,1452.9173422641495,50.3053416658771,10501.7046176934,No Failure
23.792497551615146,73.1307754980285,2241.948702536488,50.3812940886521,9116.833779730398,No Failure
23.992977182743903,60.95341646569906,1030.5946428694417,50.40237081705559,8931.74558743619,No Failure
29.87794943025821,72.36649107630751,2351.717539188625,51.733415328512734,8565.357881307185,No Failure
25.215523228067923,71.83318244221604,1288.317480673515,54.43102142690783,10703.486104045676,No Failure
23.574321169781257,61.42283462003616,2104.389853366229,61.59431218941768,11744.069388322036,No Failure
27.31649554938536,67.6016368942004,2293.039992151728,63.900100730051165,10879.5946284918,No Failure
23.748527713789976,77.81921855839175,1172.2248381048803,64.74069456870407,9760.752307350733,No Failure
25.4067357892661,79.620472693338,1602.952453271132,52.51563003244092,2976.8706803159507,No Failure
,79.17050548817201,1075.301531228038,53.76820201005022,1890.549384746936,No Failure
24.24202183605424,74.93433402809679,2212.4849478236856,50.17094880017598,6996.422473898931,No Failure
22.057335946224185,78.41706756998751,1403.5890484869683,52.9012191174219,2423.652842759777,No Failure
25.17921069548012,78.35756473163359,2361.972394312611,60.402559641258975,7596.897023609179,No Failure
24.30457373997089,61.7191210083606,1653.11206456092,62.41243098452586,291.04692629235853,No Failure
20.526803606447025,72.52897623408802,1993.554067572936,62.77112440648525,9421.233595034086,No Failure
28.562563114906503,77.45529877431329,1400.5908960541328,59.25707536244482,10866.008680643896,No Failure
20.32414741546509,68.02791232719359,1368.553637568132,51.97900440912481,7154.8642177662605,No Failure
23.50859277597285,74.21237376623057,2009.3759896493048,51.91781247152045,8487.221274168669,No Failure
20.248937915962955,62.77222266771354,2267.3289122714787,58.09613145456618,4877.398437148098,No Failure
26.177977882619405,79.94017618161178,1814.444838217911,60.46974466865839,3259.938597424062,No Failure
28.69353312383502,67.53225771972335,1741.7527344094194,67.25119627568887,6222.51552957527,No Failure
24.40847359183408,69.67449114137068,1159.8445819968017,67.30214892729329,8066.075160052265,No Failure
25.69810149388804,,1302.0869885312704,65.2518761360818,7634.625801602352,No Failure
20.01001703587818,61.19856628695166,1922.311480050742,63.610671736051046,568.7857346452638,No Failure
23.38165377243561,73.01506704442147,1347.7151495642845,68.63768628572299,11241.249958613877,No Failure
28.839102367743266,70.3217572740801,2371.5784031403928,64.35880442552052,9918.910680261948,No Failure
22.78260218029807,79.13104893988641,2037.0891354128887,66.60366547983001,9962.184964215554,No Failure
21.002825815778586,75.22859513287926,1016.8219468857372,54.95497832094661,6401.72427576664,No Failure
21.393575741268943,75.94989479814919,1380.978534320457,50.65662372078674,1345.9214347777345,No Failure
29.975400653779303,68.00571924564002,1773.911244912213,65.47662384211739,2441.187655933138,No Failure
29.60545100848354,65.46593218717112,2256.654079616901,53.05081440790785,4457.097212244993,No Failure
22.336767307935883,69.73793137085286,1246.9415363505336,50.2813158596006,6792.556311386733,No Failure
27.019904053239728,60.90104439608992,2202.7519628954306,67.89621531376912,9666.696401143085,No Failure
28.63787315888325,79.58091543746784,1661.4891383891777,57.27923073683007,6627.0012541367705,No Failure
21.8961016865278,66.07432882195306,2477.5223126509427,57.76707134279698,1781.9917874153166,No Failure
27.044325029983277,69.75878532329007,1308.4782297999789,54.67051807987433,4822.633213585796,No Failure
25.418913599006725,62.27798368558657,1163.061935583446,55.32456456283848,10346.268575742806,No Failure
27.69045647909006,78.14421137239638,1940.947965487788,50.12291507106318,5449.5531644415305,No Failure
25.731517699497733,77.99819604070896,2352.525821578301,56.77171393514553,7028.205725394399,No Failure
20.492302912845368,76.0489540070667,1376.7074247035932,55.66976006083951,991.3147939946966,No Failure
20.21103544100496,71.39555039256486,1020.9268893482968,65.13645486735074,4473.523327391673,No Failure
27.408517988460616,64.80926327672647,1459.5939019638229,68.50634884079213,365.4087536267086,No Failure
20.244494371873184,69.85432382816279,1112.8814303600914,64.82426764104076,10493.020123387769,No Failure
21.67306228765178,74.1845079265607,1330.023168842192,60.16382431033729,418.2028584212243,No Failure
20.8604122873832,67.86237997346035,1896.4447574158023,54.07423545597068,6771.711520549826,No Failure
23.51842749355552,70.07634024974193,1491.2571610158952,66.81672146502237,3420.4064926342653,No Failure
23.118962648091347,72.65029799061767,1262.5119711911088,51.92243895417497,9065.343004889057,No Failure
20.73547182310074,73.78273833824251,2172.7111860699333,67.08811054530733,301.5419565816644,No Failure
20.1312228343684,67.6165665765707,1986.5707454050928,55.75309195939921,6899.664506119055,No Failure
26.0472585312446,61.831296397307646,1038.2820712259088,52.13073496038163,9424.540344621018,No Failure
20.912983087207525,64.70262658428608,1243.7406505654285,64.2212969829857,11577.5071684714,No Failure
25.68577063434598,77.98654423813372,1173.6782920423905,56.18801891301037,3879.536498517453,No Failure
22.64472169487357,61.05002382690588,1882.838430591801,60.61336334716561,621.6098191566045,No Failure
22.041842674261968,73.67893722580811,1890.3493807721925,62.28194635210527,1614.9614630994354,No Failure
25.308341648823102,74.49624566000067,2409.1302901928384,60.28634174915115,305.15238226218287,No Failure
25.020816684444508,67.53238751803462,1408.7625387372143,61.751521503259696,5554.325996793864,No Failure
28.052647966406468,60.24792981946898,2111.466371377948,63.17916300830994,3293.439136246627,No Failure
24.997022094866715,64.2825746467618,1161.6170088721092,55.4396472123575,2312.8843198533023,No Failure
20.10150811851047,78.57964490643685,2222.6980410608376,53.472797516249685,1715.016505707625,No Failure
21.14304654368056,66.89415606543852,1084.8125488464102,63.416575713627424,9682.88059433162,No Failure
20.62267799863517,69.12597281046862,2301.516180183882,53.95492377025613,1223.5947827215984,No Failure
29.688053254266254,69.20891704603822,2463.3226936426427,54.21897614757823,1724.6069613229586,No Failure
28.63493315468752,78.51605600276409,2007.5180570612283,68.64250237101368,1886.5523832557217,No Failure
28.589537110472776,71.04095505841728,2498.261037489003,53.00627052159778,4279.243625886283,No Failure
25.582481750292704,75.5108467944143,1686.76453254872,50.10207888479097,357.6788379431557,No Failure
23.62301004385428,76.21119531537484,2353.778701290957,67.81118063535018,2724.9733250532577,No Failure
20.682785083956468,67.2813853979031,2313.4329325259496,50.49897762317268,4033.8196022512393,No Failure
29.607905317480625,79.84898389089435,2320.024175849968,50.55489220979696,1667.8560149632,No Failure
20.033269675464137,69.20863922306884,1368.989867774408,62.91694984724106,11620.67596234316,No Failure
20.774440026212133,64.8984156500647,1374.1001400841735,60.79705903307233,547.035988751039,No Failure
24.00858987184746,67.01003059328053,2220.482076406917,63.09723627932851,505.00084411472506,No Failure
22.166244208627276,65.66886980151747,1209.2403887369285,67.18832323463015,11271.606300894917,No Failure
24.627391504080407,61.24233480709408,2227.933387731716,61.98125182136847,8843.798107154815,No Failure
25.287889804068364,76.46296310536289,2129.1419723619283,56.912395342185256,143.55309633364266,No Failure
24.876605014529947,73.50439380160225,2431.1495360772847,64.26634515128039,2650.919335195569,No Failure
23.7156337435397,69.25413935323705,1063.1496508032,66.86464534231999,4829.6116993519045,No Failure
28.04677104720227,73.9144646032567,1284.6633381838983,51.115720767059074,6227.327739481862,No Failure
20.33452457037847,77.1197783003592,1953.5990882779213,60.80429456923952,73.27920659547038,No Failure
29.779815110004428,72.23350804794516,1601.6737110317783,68.63440987483368,6907.621812670695,No Failure
28.051626710717457,62.37319894457921,1791.3545298328524,67.16164087367707,10743.835342744069,No Failure
23.108145143629827,75.42156426935055,1331.277271380621,68.4900580991929,7743.9379536381775,No Failure
26.04414083380515,66.64719490393959,1753.3385684944296,63.026697493138144,5799.025272213046,No Failure
24.373162925127037,61.46380155166701,1737.472504497135,61.41319059467111,11587.586657241292,No Failure
22.6977336357758,66.5425948265841,1337.491741512257,52.795246036948896,1602.8929072578544,No Failure
22.729167375512077,75.37121920530922,1668.1646164748663,68.960653652479,9110.453964076516,No Failure
27.288791934486557,78.46615444134959,2057.8634945144204,52.62463158861408,6528.357010520236,No Failure
20.884539965698817,74.41611256956956,1488.2754694863695,64.7671867156358,3306.043570954373,No Failure
25.16721485388269,62.50867050278487,1389.1413009513303,62.68020922272307,3722.2662433845567,No Failure
27.209822871997677,73.31301659416279,2436.1103243926423,59.46322156070778,7060.422127591145,No Failure
23.13721762637533,70.69141666055862,1656.5975716298726,65.63041759399063,1419.8432522105086,No Failure
23.280559344275183,68.57726772754873,2439.048914038015,64.89646613275143,3135.8383830171724,No Failure
22.13590329445277,78.97660572692358,1722.7368587322649,62.4941926650819,4739.574557516733,No Failure
25.31384736486352,69.1474263772527,1783.3418447383397,66.68951278868747,11328.94505718454,No Failure
22.626305183189576,73.52411033531983,1400.3638862828077,59.73608329837148,948.7715920373598,No Failure
28.089879048153737,77.3081687751451,1440.092251283436,52.39935990552368,691.6571369156825,No Failure
23.11996070144184,61.83200291071444,1652.1042199176495,52.11079857283018,10157.720825183782,No Failure
24.75079372911957,63.13585951299594,2029.2433503326329,60.47793516902952,7619.411022516422,No Failure
22.10349208001741,66.41466424894878,1804.8436084260209,58.24926514804864,6921.397192925662,No Failure
29.09896592622324,73.07208826707101,2054.913674538814,66.58208217546293,9926.950113203004,No Failure
25.23479839216398,61.563211199294464,1887.864377518913,57.55679580954124,10018.410997105992,No Failure
24.276524927120597,69.4495444031509,1925.913992498624,56.98628946130945,9647.379591765604,No Failure
27.89508541752868,60.86000830330926,1426.0920163566568,66.97595769340575,5320.661800043219,No Failure
25.232200262195494,79.89778832210584,1029.357345250337,51.01609955118644,1690.3072917469726,No Failure
21.383769643859587,62.76563262659169,2403.085345162556,53.95240905210752,304.5246846726117,No Failure
29.881240326130133,69.07541405246994,2469.954277393699,66.08083320173472,5894.61854124294,No Failure
28.070022592941804,66.385703110639,1466.6341597919734,55.26648234295018,5315.926607010866,No Failure
29.40311523572936,63.38356912487696,1539.1341557520989,57.65172789210754,3765.495649577321,No Failure
23.84911593206669,70.96928020806173,2233.8201165592504,60.63641286996411,465.1347551853351,No Failure
21.19915705084383,61.114791583708126,1338.619383453107,51.96295135260656,60.57927600209423,No Failure
22.545598952601352,66.20873556127931,1176.9245336168635,50.38842543727636,1171.3420647829137,No Failure
22.937959138748973,75.29251439612344,1145.389943110837,64.23203390671799,3491.7356014889315,No Failure
25.31379574703596,74.72958693129921,1442.1183044808622,65.67609516100782,1978.5476331199563,No Failure
27.65310510227839,72.71808945709225,1447.4744834936644,60.25698392091886,6326.8398593950005,No Failure
20.62591663253892,72.25503271166716,1828.9459863065736,61.39967080745124,2750.7247034001816,No Failure
24.83225566621197,65.55075115242037,2002.1381184460931,57.13734779751693,635.2902831028571,No Failure
21.456736261642668,73.76475317995158,1281.6537519809483,69.11674546035573,8311.27350383313,No Failure
29.049467593394787,60.53476035546361,1353.849791767362,61.42512627438336,5543.790264902342,No Failure
28.954341376049417,69.71922305911906,1950.3244269538395,59.42208410900663,11426.750197155065,No Failure
25.76099281030151,73.26163750537837,2179.592952667467,69.99123544858094,8631.627109703091,No Failure
29.28258192701968,65.71861147044744,1701.640652539531,58.30893157435059,7602.9719431830335,No Failure
22.28790614597231,65.45406848215741,1346.636237504091,57.40281538513909,3266.9151553409347,No Failure
25.35410573448449,69.354304059451,1431.6635711944018,54.70889988075072,4717.812663317095,No Failure
24.45984122553045,73.86528016189274,2292.9708232437806,51.25584907618267,10848.05951167994,No Failure
25.149430238507936,75.26926136041595,1813.3700566394396,69.514785052558,3861.141970483733,No Failure
26.850798350856948,61.00001535836116,2168.739428487097,51.585743273055336,10379.710554860958,No Failure
29.883974252448496,71.28535047126215,1982.0788491213807,62.85127700481824,5426.797336540322,No Failure
24.603672337464644,79.96357352332939,1223.5956889771626,59.2385975709386,10099.64935233897,No Failure
20.849209871435,72.92978269365908,1391.7590421169164,55.87594123624643,11373.665209175382,No Failure
26.5917783418381,78.5847328316228,1359.2484855752955,69.19737436381651,2549.7962542670552,No Failure
25.99211762355854,71.60290799135383,2273.3485656871007,50.20879633743283,11887.018544272103,No Failure
29.89692312510288,60.23295064007692,1675.9490350620122,58.756138829079504,9842.196878506404,No Failure
26.60777342889312,63.13204121912037,1429.4504352378942,63.84350580778705,3246.6642065405504,No Failure
25.866996388314867,74.62205450125238,2222.5009312396696,50.475859913911336,4574.070442503917,No Failure
25.416877628200588,68.31942750166809,1396.6490105326018,62.29487544394097,11640.141750850613,No Failure
26.66100703558522,65.00460479720915,1769.8164467774309,66.87959023809105,11639.263585440838,No Failure
22.889547374395555,75.8249944380445,1918.021852058924,65.20718283772972,549.5905088223024,No Failure
27.876656245752383,77.23765875822168,1398.8749257557638,55.99560832483771,10819.69446317008,No Failure
26.30903843339333,66.85155972484456,2262.758315108761,56.25427610745274,388.2449707675497,No Failure
28.78892469681192,78.29594772465332,1892.2578585493595,63.22893228169404,1216.1612401753932,No Failure
28.909700952197177,79.70540130825768,1670.428076846796,62.52689337215962,3236.4531455498936,No Failure
29.832089405422053,65.64329077050317,1692.836764890553,63.13872646866807,5219.5970644936215,No Failure
20.278696343006157,73.81129714371296,1562.6840300106496,61.81176437371647,7421.869075416059,No Failure
23.553234097312703,63.16156055225348,1325.3001438796043,63.12551921223426,3964.0083204965495,No Failure
26.848531756139387,64.25330209044137,1410.8902631425217,62.17839322762772,10710.73059142982,No Failure
27.539456641942987,68.6575564740796,2166.048234002292,57.94118580070275,477.0280850529627,No Failure
29.895863825360845,60.477669751478444,1403.1841515494216,64.1483124340237,7611.616242491829,No Failure
27.734329310751804,66.11346920257998,2289.854481349857,56.86180724517443,5936.875632953512,No Failure
24.16358032266898,64.89055988096752,1454.6913617498144,55.33267251742311,3677.1522539012976,No Failure
26.119531892784828,62.226961513550464,1459.6905024156604,64.57522868799695,228.49557593287216,No Failure
29.144072110925364,70.3851604229981,2419.959772761093,69.08114885718052,5304.141576629422,No Failure
27.073087031944187,65.00069331496182,1966.287174985348,68.02521639246405,1769.8823434827946,No Failure
28.426103809779622,73.7170426973247,2413.442046547798,66.6268593284098,9400.51055703194,No Failure
29.06057982989088,79.53943765339373,1453.3378273499072,51.04430946470546,10687.36705127746,No Failure
29.447508881599056,73.90460551763701,1388.5074289695767,55.48953802377086,10032.569653726388,No Failure
20.913023743387296,71.1717357103276,1763.829191149429,66.81204028126321,11037.677136845688,No Failure
24.922677075640237,78.84347572077687,1067.7903515193532,51.75014594584979,8278.996839724141,No Failure
29.140780638545326,66.4160721714976,1838.1109447691592,55.97266500620753,4954.286641308857,No Failure
29.39745126863029,61.66581897047886,1590.6882756827913,64.94031682645297,6005.386583571323,No Failure
22.46803535675769,72.84921660502332,2336.0793600206985,60.68757038221104,5107.415960321487,No Failure
23.9737644558192,62.16616921739453,2473.7887736041976,55.1262932750833,2135.750926812927,No Failure
20.67719490246512,64.60710985060616,2096.542408324633,53.584178871664975,1040.0730491942495,No Failure
25.499961947872716,64.68724350738343,1873.9182554938552,61.039044314678286,3466.709526439748,No Failure
24.216733732503783,69.69248628593773,2054.029757396533,51.72744349450838,10306.429110605566,No Failure
24.758183831797755,76.6226005982543,1711.3944555088729,67.76602007478371,11634.32941875978,No Failure
21.341715977393843,72.02532328224332,1212.279278437317,67.19368058582276,784.1627143988591,No Failure
21.261055827827125,73.55484079753572,2215.812537319406,67.33600097729935,2912.100885482667,No Failure
25.047929876225105,68.66799952474236,2291.82850918408,64.25675713649741,1635.3822756660738,No Failure
23.654358193566612,78.51592385410031,1357.8661427513862,55.8742780331201,352.2513068098325,No Failure
21.7573197468702,79.68335216846225,2188.994530368219,65.90236975707336,3569.608280759334,No Failure
20.70745523159169,63.63181215893949,1918.7116465349136,56.03744611970215,9675.210967794126,No Failure
21.756626353235657,67.73208113472424,1808.184885443524,60.928500158652696,1181.3243812214137,No Failure
24.5953740162304,78.60182520567238,2144.025327870037,51.3439931930734,5017.502346638331,No Failure
24.74020372642073,65.4255630511773,1497.8607084062005,57.7464597343894,3714.386429628327,No Failure
25.36819752504524,68.66787019438011,2290.990036875025,54.88357591183983,9417.586802504067,No Failure
26.897087435264893,70.03250455187778,1378.3451510791683,60.702797582995416,3033.635858908812,No Failure
21.918064513072142,70.37701099687084,2078.0813284904243,51.08650375731556,2670.895664507551,No Failure
27.482591287113287,61.01046362890691,1977.616631993219,56.28341838058252,7198.221998320347,No Failure
23.914214211438765,76.08950392405353,2336.4240013983053,65.66002455838263,9268.872386760202,No Failure
28.53566735232032,70.4383660050567,2364.9284950812958,56.58276409069167,4677.292587857067,No Failure
20.305292838720348,60.63066405523484,2252.2407647373648,50.56114486876629,4540.5029968005365,No Failure
27.39807641952233,69.98390399072616,2007.4366788960936,67.16892983574155,8814.370938340453,No Failure
26.59871083277644,69.48623105380804,2490.47974571195,64.59484042015872,851.3204702449447,No Failure
23.433022947046556,63.903772574568144,1876.4330901719063,65.62691123554328,7000.208123193333,No Failure
22.96741485947552,73.33710015212142,2078.49868445817,58.91724273891468,7076.240335496222,No Failure
23.203980178901404,67.30556236117518,1043.212280524657,60.9921315331296,1418.0276840997124,No Failure
20.80893414068725,65.35669781866972,1417.787237582666,57.75886546698588,3421.138444261705,No Failure
23.57890868551454,68.46750948370428,2161.6029227350245,65.4613951556356,5540.194525725638,No Failure
23.98657711922854,62.60576332118631,1787.0117174014629,56.00175495502657,6943.674161586766,No Failure
21.491213408702077,67.03907478543968,2485.010417198625,56.337202721223385,7524.324361109369,No Failure
29.797391336560377,68.32259073595931,1734.5190745451882,68.60954613977333,579.189431563726,No Failure
26.173639151072617,60.4441938423656,1920.7624469241464,55.648610341437134,7646.984950964146,No Failure
26.895339717694085,64.6089812991692,2320.510778714616,58.08726599764194,9820.59215001662,No Failure
24.62996386682008,76.16605277030806,1819.7096846989707,51.3185726363055,11465.479546670986,No Failure
29.4413310197761,69.13084040193792,2179.003634286661,57.28542101704494,1209.5299848467168,No Failure
26.97085618288457,64.55330365502165,1584.5893118613817,50.06577918930341,795.0105869362254,No Failure
25.465000118025703,71.392706323619,1984.6382983708957,64.78930657567639,9194.04813209363,No Failure
21.319785693847077,60.39209035798668,2173.325919304621,64.29475988958443,3203.7914519085334,No Failure
25.388145391082837,67.16162928768505,1535.1402635341856,58.35602259220224,5352.364755577411,No Failure
20.68966158266669,64.88359998950881,2005.9031993152707,58.09720617818332,11005.79501255978,No Failure
28.347409400859657,65.53289575347861,2277.7739525823517,69.89859782322091,7016.568748729206,No Failure
25.750459627042822,74.56680178407714,1298.303242344237,60.81478029438928,7010.897495599799,No Failure
20.63357589600889,66.45182646492049,1034.1226486778592,64.0551009787719,9109.528652641424,No Failure
21.65133503315438,68.59968256761701,1715.8240392859773,56.448326268082326,5218.367428931893,No Failure
25.901031952151524,68.78092816492983,1165.7320864527676,56.73347239724628,2449.230142125816,No Failure
29.515484856309826,67.40173816969217,1483.6851388051289,60.68925561142687,11512.899660097755,No Failure
24.624055243884413,67.44402319663574,1509.8806956011722,58.89874400404711,4632.279775251215,No Failure
26.302820551766786,66.88021301891287,1932.352490740676,51.313806817359584,5894.13648260976,No Failure
22.8210404022727,73.52372306845476,1353.219139188646,56.26302355338914,2608.127350061611,No Failure
27.681170420496837,71.9962335986872,2297.851495127008,53.291014678957936,9510.127711261031,No Failure
29.37753618261977,78.40269343281128,1108.0682700773004,57.63032662133779,6266.57348324891,No Failure
28.013176218182423,75.47195127851113,1005.4075458371,65.67623547726305,4856.4447128385455,No Failure
22.408208318774843,72.36458568486856,1215.2726717687883,67.44095712405198,10184.158826732062,No Failure
28.181680361281074,62.40421712082365,1375.4640283988406,63.95728418984973,5185.627464386781,No Failure
22.089381829652037,67.87623781079056,1944.319195957907,59.80196066910801,1332.3601372014364,No Failure
23.356898047508867,65.13296981872237,1620.720459868634,59.51047620180907,2634.614319784079,No Failure
20.65022717577016,65.66210102632415,1930.769709909954,52.79724927845407,8824.145747759268,No Failure
29.35339599398616,63.67183811079901,1950.3593947001525,63.68005559928374,3119.5702084038194,No Failure
21.10085419104805,62.42275056624927,1532.482146003037,59.7679370300686,3166.154445093909,No Failure
23.035053515834186,60.33921896901905,1417.1564226722858,52.522131777973264,8036.817382377896,No Failure
25.22320172287347,68.14480860734781,1188.1691586559257,50.85718801407205,6339.031651422696,No Failure
29.240619229150425,77.64533962209492,2249.9839697675525,56.03370643139274,501.9446071213887,No Failure
24.57639152964724,73.25984229638667,1209.5261210345957,55.83687288290819,2134.163926256207,No Failure
24.679202184522055,69.96638923761682,1066.254817474453,55.249181979261735,5185.51678742603,No Failure
27.25809751461602,75.08732224540113,1198.8902109469211,64.03008795834337,6967.244879857132,No Failure
